bedrooms,bathrooms,useable_lot,price,homemarkup,liveable_space
4,2.5,3864,381723.94,3.12816092,2510
3,1.5,5866,400344.62,3.298850575,1450
5,3.25,17650,1559481.95,8.884482759,4560
2,1,8035,214603.337,3.193678161,740
4,1.75,8360,623792.78,4.693678161,1930
3,2.5,7015,363056.7083,2.174712644,2170
3,1,1101,243465.391,4.063218391,1130
2,1,5980,162930.95,2.136206897,620
4,2.5,3925,372367.0483,2.65,2350
3,3,666,586551.42,4.637931034,1880
3,2.25,6839,588413.488,3.786206897,2730
3,1.5,6327,435723.912,4.254022989,1370
9,4,2772,1303447.6,5.518390805,4620
2,1.75,2570,519516.972,5.029310345,1930
3,2.5,4719,266275.724,2.418390805,1680
3,1.75,6500,337965.342,2.936781609,1960
2,1,6000,316551.56,4.590224138,700
2,1,573,514582.4918,5.355747126,1100
3,2.25,7850,251379.18,1.920114943,2140
3,1,6260,321160.1783,3.732758621,1090
6,3.75,238,828620.26,4.637931034,2770
3,1,56539,186206.8,3.995402299,960
4,3.5,3685,1443102.7,5.518390805,3260
5,1.5,7622,258827.452,1.998275862,1820
3,1.5,6113,391034.28,3.323563218,1540
4,1.5,5696.666667,229034.364,2.174712644,2120
4,2.5,7705,861206.45,4.66954023,3190
3,2.5,4829.5,279310.2,2.174712644,1741
4,2.5,7076.5,201103.344,2.118390805,1847
3,2.5,4396,260689.52,2.348275862,1608
4,2.5,4185,521379.04,3.90862069,2630
5,3.5,8289,809999.58,3.786206897,4495
4,2.5,7770,679654.82,5.429885057,2460
4,2.5,2770,304448.118,2.418390805,2110
5,3.75,5895,1012964.992,3.12816092,4170
3,1.75,49439,324930.866,2.418390805,1790
3,1.75,6360,264413.656,3.193678161,1560
4,2.75,9581,618206.576,5.809195402,2510
2,1,5408,203430.929,1.750574713,1600
4,3,3576,1133999.412,4.320689655,3470
4,2.25,9745,503782.4974,4.32816092,2510
3,2.5,11405,1010171.89,9.026436782,3630
2,1,7480,498103.19,5.429885057,920
3,1.5,3935,1025068.434,4.320689655,2220
3,2.25,8395,1112585.63,5.809195402,3070
4,2.5,6107,389172.212,2.65,2750
3,1,2930,358448.09,3.19137931,1070
3,2.5,4998,564206.604,4.32816092,2200
3,1.75,6413,363103.26,3.732758621,1300
3,2.5,4825,421758.402,4.66954023,1750
3,1.5,8566,309941.2186,4.927011494,1190
4,1.75,7711.666667,257430.901,2.136206897,1400
3,1.75,6270,473902.8232,4.254022989,1800
3,1,8013,605172.1,8.884482759,920
3,1,14158,207620.582,2.120114943,1220
4,2,6446,434560.1195,3.738505747,1730
3,2.75,3009,302586.05,3.442528736,1580
5,3.5,16811,1489654.4,9.026436782,4050
4,2.25,4970,563275.57,4.668390805,1750
3,1.5,8160,524172.142,3.738505747,1730
2,1,2220,321206.73,4.063218391,960
3,1.75,7833,283965.37,3.323563218,1460
3,1.5,3400,579103.148,4.476436782,1650
6,1.5,4380,576775.563,5.429885057,1680
4,2,7687.333333,269999.86,2.116666667,1630
3,1.5,6690,256034.35,3.329310345,1350
3,1,8400,1210344.2,4.254022989,2040
4,2.25,7896,761585.812,5.809195402,2460
3,1.75,8380,493448.02,4.66954023,1520
3,1,6500,193655.072,1.750574713,920
3,2.25,13893,312473.6311,2.65,1800
3,2.75,6200,403137.722,3.193678161,2000
4,2.5,9000,986896.04,9.026436782,2250
3,1.75,6759,418872.1966,3.298850575,1760
3,2.75,4125,991551.21,5.429885057,2290
2,2,2413,200172.31,2.65,1180
3,1.75,950,786723.73,4.039655172,1600
3,1.5,8200,405930.824,4.254022989,1500
3,2.5,7096,544654.89,4.427011494,2060
3,1,6619,512068.7,5.429885057,960
3,1,4788,241370.5645,4.590224138,940
4,2.5,4657,260689.52,2.418390805,2200
3,1,3900,544654.89,4.320689655,1350
2,1,7654,414310.13,2.322988506,930
3,1.75,4724,265344.69,2.344827586,1930
3,2.25,6938,297930.88,2.65,1650
3,2.5,701,595861.76,6.934482759,1620
4,2.25,36991,548379.026,5.029310345,2390
3,2,5560,439913.565,3.298850575,1790
4,2.5,6330,344482.58,2.486781609,2570
4,3.25,7230,296999.846,2.486781609,2360
3,1.5,8425,297930.88,3.329310345,1490
3,2.5,2029,416172.198,4.32816092,1800
3,1.75,8130,456206.66,4.66954023,1470
3,1.5,4315,695482.398,4.668390805,1710
3,1,7432,162930.95,2.051724138,1480
2,1,5540,350068.784,3.297126437,880
3,2.5,23795,414310.13,3.406321839,1740
3,1,8839,242068.84,2.418390805,1300
3,1.75,7340,512068.7,4.693678161,1440
3,1.75,6806,488792.85,5.429885057,1330
4,3.5,8920,768103.05,3.90862069,3920
4,2.5,63430,743896.166,4.32816092,3170
3,0.75,18745,337965.342,2.118390805,2510
5,3.25,9988,852414.6959,5.809195402,3740
2,1,4150,168051.637,2.116666667,850
4,5,11125,730396.173,2.418390805,5820
3,2,10487,372413.6,5.144252874,1010
4,1,2763.333333,716896.18,4.590224138,1480
4,2.5,7917,288620.54,2.118390805,2130
3,2,6517,189651.6258,2.348275862,1660
2,1.75,6610,325861.9,2.681034483,1430
4,2.75,2975,330517.07,2.118390805,2050
3,2.25,1413.333333,600516.93,5.518390805,1640
4,2.5,4603,554430.747,3.90862069,2490
3,4,6567,991551.21,5.99137931,3370
3,1.5,713.6666667,344482.58,4.590224138,1360
3,2.5,826.6666667,381723.94,4.590224138,1420
4,2.5,7645,679654.82,3.90862069,3470
3,1,7726,295137.778,3.12816092,1270
2,1,4450,414310.13,4.063218391,950
4,2,5640,232758.5,1.750574713,2010
3,2,3013.333333,637758.29,4.063218391,2060
3,2.25,35330,372367.0483,3.90862069,1560
7,3.5,6922,1103275.29,4.477011494,3890
5,2.5,7560,391034.28,3.323563218,2100
3,1,8640,285827.438,3.323563218,1020
4,2.25,5865,362172.226,3.442528736,2130
3,2.25,6761,256034.35,2.65,1420
3,1.75,219094,549310.06,5.029310345,1560
3,1.75,8100,339648.6515,2.486781609,2320
3,1,7000,371017.049,3.738505747,1200
3,3,3220,721551.35,4.637931034,1820
4,2.75,13646,581896.25,5.809195402,2290
3,1.75,46180,489723.884,5.99137931,1780
3,2.5,3454,428229.0883,3.90862069,2340
3,2.5,4331,488792.85,3.90862069,2200
2,1,2930,614482.44,4.590224138,1070
3,1.75,8486.666667,231827.466,3.12816092,1400
2,1,4298,651723.8,4.149425287,930
3,1.5,3906.666667,857947.831,4.668390805,1900
2,1,1600,400344.62,3.459770115,950
4,2.5,3360,653585.868,5.029310345,3280
4,2.25,44618,567930.74,5.029310345,2240
5,1,2580,721551.35,4.590224138,1860
5,2.25,16293,1806205.96,8.884482759,3120
4,1.5,3013.333333,651723.8,5.272988506,2470
5,1.5,6612.333333,266182.6206,1.998275862,1690
3,1.75,6514,377999.804,3.12816092,1390
4,2.25,10360,907758.15,9.026436782,2240
3,1.75,9552,481810.095,4.224712644,1810
4,2.5,4246,395642.8983,3.12816092,2760
3,2.5,14080,367758.43,4.32816092,1630
2,1,3884,617741.059,4.668390805,1310
3,1.75,5114,445965.286,5.144252874,1470
6,1.75,6566.666667,464585.966,3.323563218,2400
3,2.25,11210,1124689.072,8.884482759,1590
3,1.5,4349,209482.65,3.297126437,1240
2,1,6039.333333,162930.95,2.136206897,1330
4,1.75,5190,521379.04,4.149425287,2120
2,1,4976,311894.5279,3.19137931,1800
4,2.25,8840,299792.948,2.051724138,1940
2,2,764,417266.163,4.476436782,1370
4,2.5,5223,516723.87,3.90862069,2870
5,2.75,3150.666667,1024137.4,6.934482759,2520
4,2.75,10227,875171.96,5.99137931,3770
2,1,9640,218792.99,3.995402299,860
3,2,4216,444568.735,4.427011494,1860
5,2.5,8100,278379.166,3.323563218,1940
3,2.5,3043,372413.6,3.329310345,2120
2,1,3690,246724.01,4.477011494,910
4,2,19693.33333,828620.26,5.99137931,1480
3,1,52124,330517.07,3.995402299,1890
4,1.75,5968,526034.21,4.693678161,2030
3,1,7593,160491.6409,2.120114943,970
4,1,7126.666667,125689.59,2.681034483,1460
3,2.25,7725,539999.72,5.429885057,1580
3,2.75,2585,791378.9,3.459770115,3180
3,1.75,7340,442241.15,4.477011494,1520
2,1,3153,539999.72,4.590224138,860
3,2.5,1255,735330.6532,5.429885057,2605
3,1,209916,325852.5897,2.214367816,1350
4,2.25,17440,547447.992,3.732758621,2510
3,2.25,6380,277424.8562,2.136206897,2820
3,2.25,8690,232758.5,1.920114943,1900
5,2,7195,442241.15,2.116666667,2050
3,1.75,6723,432930.81,4.254022989,1730
4,2.75,3735,903102.98,5.272988506,3600
9,3,3460,869585.756,5.518390805,2820
3,1,8250,245513.6658,4.254022989,1200
4,3.5,2625,1293206.226,4.668390805,3130
4,1.75,8621,669898.5147,5.809195402,1920
4,2.5,4040,418918.7483,3.193678161,2420
2,2,1027,623792.78,4.590224138,1500
2,2.5,2413.333333,386379.11,4.637931034,1160
3,2.5,3093,341689.478,2.174712644,2828
3,2.5,6625,300723.982,2.65,1890
5,2,3643.333333,493448.02,4.637931034,1810
3,2.5,7438,784861.662,4.66954023,3130
2,1,2180,458068.728,4.590224138,880
4,2.5,8310,339827.41,3.323563218,1570
3,1.5,7390,231827.466,2.325862069,1700
3,2,9145,404999.79,2.65,2660
4,2.5,10900,344482.58,2.344827586,2100
3,3.5,7912,1685171.54,6.934482759,3780
3,2.25,6225,493448.02,3.732758621,1680
2,1,5220,204827.48,2.344827586,780
2,1,6600,134976.6542,2.116666667,900
3,2,7560,414310.13,3.329310345,1540
2,1,10090,335172.24,2.681034483,2320
3,2.5,962,372367.0483,4.063218391,1610
3,2.75,6779,279310.2,2.120114943,1910
5,1.75,6100,395689.45,3.557471264,1400
4,2.25,7455,605172.1,4.213218391,2440
3,1.75,7695,259292.969,2.214367816,1390
3,2.5,7975,324930.866,2.120114943,2550
4,2.5,7990,330912.7595,2.116666667,3238
4,1.75,6573,288573.9883,2.486781609,1450
4,1.5,3780,539999.72,4.668390805,1780
4,2.5,6704,667551.378,4.427011494,2780
3,3.5,2362,614482.44,3.732758621,2740
5,2.75,4235,171077.4975,3.297126437,1650
2,1,4126,372413.6,4.149425287,1220
5,2.75,6860,584689.352,3.298850575,2600
4,2.5,6210,526034.21,3.442528736,2980
3,1.75,1000,325861.9,4.427011494,1260
5,2.75,10797,898447.81,5.809195402,3280
2,1,10153,211158.5112,2.174712644,1240
3,1.75,7240,367758.43,3.786206897,1400
6,1.75,6355,295603.295,2.486781609,2540
3,2.25,6330,456206.66,3.459770115,1410
3,2,50500,501827.326,4.927011494,1800
3,1,10060,202499.895,2.051724138,1040
4,3.5,42578,1582757.8,4.224712644,4070
4,2.25,9420,403598.5838,2.348275862,3010
4,2.5,6379,386379.11,3.298850575,2400
4,2,9220,269999.86,2.136206897,1560
5,4.25,3797,770430.635,4.427011494,3920
2,1,10778,297837.7766,3.800574713,1380
3,2.5,6705,465517,3.298850575,2270
5,2.5,2909,249517.112,2.418390805,2400
3,1,6590,366827.396,3.459770115,1450
3,2.25,10007,567884.1883,5.429885057,1760
3,1,3480,405009.1003,2.936781609,1270
3,1.75,12265,307194.6683,3.329310345,1360
5,3.25,11490,353792.92,1.998275862,3800
4,3.5,45056,1205689.03,5.029310345,3790
3,2,612,260689.52,3.459770115,1020
3,1,3580,495310.088,4.477011494,1110
4,1,5446,232758.5,1.750574713,1320
6,3.5,4161,814654.75,3.12816092,4430
4,1,4293.333333,633103.12,4.477011494,1660
2,1.5,682.6666667,303517.084,4.590224138,1030
3,2.5,5167,698275.5,3.459770115,3280
4,2,20623,325815.3483,2.486781609,1764
3,3.25,1576,349137.75,4.254022989,1280
4,1.5,8630,218792.99,1.750574713,1920
4,2.75,4270,693620.33,4.320689655,2410
3,1.75,6004,221539.5403,1.750574713,1310
2,2.25,4308,577241.08,4.149425287,2910
4,1.5,5780,371948.083,3.323563218,1660
4,1.75,7830,302586.05,3.738505747,1670
4,3.75,34384,1070689.1,4.927011494,5300
4,2.5,8520,856551.28,5.429885057,3540
3,2.5,3370,395689.45,3.90862069,1950
2,2.25,1163,272792.962,3.12816092,1610
4,2.5,4919.5,295603.295,2.118390805,2233
3,2.25,987.6666667,526034.21,4.590224138,1540
3,1,7860,274254.6854,3.329310345,1140
4,2.5,6752,364965.328,2.681034483,2130
3,1.75,4100,223401.6083,2.418390805,1600
5,2.75,4490,1024025.676,5.272988506,3520
3,1,8654,195517.14,3.12816092,860
2,1,6500,223913.677,2.681034483,1240
2,1,6580,279310.2,3.298850575,1100
4,2.5,4851,472034.238,3.90862069,2730
4,2.25,9331,679654.82,5.429885057,2190
4,3,2093.333333,526034.21,4.637931034,2020
3,2.25,6410,260689.52,2.344827586,1900
4,3.5,3131,514396.285,3.12816092,3710
4,2.5,11522,395689.45,4.32816092,1930
4,2,3890,176849.9083,2.118390805,1910
3,2,8150,573796.2542,5.429885057,1700
3,2.5,35309,363103.26,2.418390805,2480
3,1,8405,160137.848,2.120114943,1350
4,3.5,3805,940344.34,4.668390805,3500
2,1,4310,353792.92,3.459770115,1040
3,2,5072,582827.284,4.427011494,2150
4,3.25,3426,900309.878,4.590224138,1860
4,2.75,57396,328655.002,2.348275862,2200
2,1.5,2110,735516.86,6.934482759,1940
4,1.75,6300,242022.2883,2.486781609,1400
4,2.5,6440,517654.904,3.298850575,2240
4,1.75,3920,749482.37,4.668390805,2360
4,3.5,13500,558620.4,3.323563218,3270
2,2.5,1156.333333,610758.304,4.66954023,2270
2,1,1621,288620.54,4.427011494,1050
3,2.75,3103.333333,631706.569,4.590224138,1210
3,2.25,9304,791378.9,4.927011494,3000
4,2.5,5281,758792.71,5.99137931,3880
2,1,2874.666667,484137.68,4.477011494,1250
5,2.75,4324,742965.132,4.66954023,3220
5,1,3306.666667,502758.36,4.476436782,2480
4,2,2297,330517.07,2.936781609,1870
2,1,4750,344482.58,4.149425287,850
3,1.75,8040,674999.65,8.884482759,1630
5,2.75,8128,327723.968,2.174712644,2980
3,2.25,7010,297930.88,2.486781609,1880
3,2.5,2225,357517.056,4.063218391,1540
3,2,6855,190768.8666,2.118390805,1390
4,2.5,9070,447827.354,3.800574713,2480
4,1.75,11295,442194.5983,3.193678161,2030
3,1.5,6110,295137.778,3.442528736,1390
3,1.75,5980,321206.73,2.344827586,1520
3,2.25,10020,418965.3,5.429885057,1420
3,2,7143,238810.221,2.418390805,1320
4,2,10800,819309.92,9.026436782,2530
4,2.5,6881,636827.256,4.66954023,2500
2,1,5014,547215.2335,4.590224138,890
2,1,6583,470172.17,4.477011494,1070
3,1.75,6605,372320.4966,3.732758621,1260
2,1,9668,274608.4783,3.323563218,1060
2,1,4558,428275.64,4.668390805,1030
2,1,8125,214137.82,2.486781609,800
5,4.5,12732,2048274.8,4.427011494,5840
4,3,3524,325861.9,3.297126437,1780
4,2.75,10750,321206.73,2.120114943,2200
5,3.25,13206,633103.12,3.323563218,2440
3,2.5,8544,367758.43,2.325862069,2300
3,1,7660,229034.364,2.681034483,990
2,2.5,2561,372413.6,4.476436782,1170
4,2,4667.666667,703954.8074,3.459770115,2000
4,2.25,7730,183413.698,2.486781609,1790
2,1,5400,121034.42,4.224712644,600
7,3.5,6570,418965.3,3.298850575,2830
3,2.5,3765,637758.29,4.427011494,2370
2,1,4000,391034.28,3.297126437,1000
3,2.5,21129,528827.312,2.486781609,2740
3,1,334169,214137.82,3.406321839,1120
4,1.5,3886.666667,548844.543,3.19137931,3520
5,1.75,7449,577241.08,4.693678161,2000
3,1.75,9230,254172.282,3.257471264,1540
3,1,5170,146172.338,2.136206897,1080
2,1,6410,148127.5094,2.49137931,790
3,2.5,764.3333333,843516.804,6.934482759,2030
4,1.5,5409,400344.62,4.213218391,1560
4,2.25,6510,340432.5821,2.344827586,2380
4,1.5,5113.333333,600516.93,3.297126437,1600
3,2.75,3656,628447.95,4.66954023,2740
3,2,4573,637758.29,4.637931034,2500
3,1,5540,190861.97,2.418390805,1120
3,2.5,4440,390987.7283,2.65,3120
2,1,956,281972.9572,4.149425287,970
3,2.5,2293,288620.54,3.297126437,1300
2,1,4574,102413.74,2.118390805,828
4,2.5,2948,349091.1983,2.65,2090
4,3.5,8180,679608.2683,3.90862069,3510
3,3,600,549310.06,4.637931034,1740
4,2.5,4124,322975.6946,2.344827586,1970
4,2.75,8931,418965.3,3.12816092,2980
3,1.5,4345,391034.28,3.297126437,2390
2,2.75,2196,391034.28,3.90862069,1760
3,1,4320,391034.28,4.320689655,1150
3,3.25,7345,672281.0307,5.144252874,3680
5,2.5,8397,512068.7,5.904022989,2960
2,1,5095,474827.34,4.668390805,890
3,2.5,34350,372367.0483,2.418390805,2000
4,2.5,42659,638251.738,3.557471264,3130
3,1,10590,360217.0546,3.732758621,1330
4,3.25,4905,1056723.59,5.355747126,2960
3,1.75,6874,293276.641,2.486781609,1500
3,2,6892.333333,315620.526,2.120114943,2350
3,2.5,6232,363103.26,3.738505747,1640
3,1,19600,316551.56,3.995402299,670
3,2.75,7520,386379.11,3.800574713,2080
5,2.5,17980,577241.08,3.329310345,3070
4,2.75,7920,655551.2808,3.732758621,2460
3,1.5,8200,188999.902,2.344827586,1200
4,2,6720,265344.69,3.298850575,2120
3,1.75,7725,451551.49,4.66954023,1650
3,2.5,7168,633103.12,5.429885057,1610
3,2.5,6064,410585.994,3.298850575,1890
3,2,8927,293741.227,3.442528736,1160
2,1.75,6050,237413.67,2.120114943,1950
4,2.5,12278,512022.1483,5.144252874,2230
3,2.25,7469,539999.72,4.66954023,2190
2,2,3190,460861.83,5.029310345,1580
4,1.5,9424,488792.85,5.429885057,1680
3,1.75,11416,234620.568,2.120114943,1440
5,2.75,7965,1582757.8,8.884482759,3810
5,2.5,4601,344482.58,2.325862069,2740
3,1.75,2970,339827.41,4.590224138,1820
3,1.75,3494,526034.21,5.272988506,1130
3,1,3950,530689.38,4.477011494,1700
2,2.5,1538,327723.968,2.936781609,1320
3,1.75,8497,451551.49,4.224712644,2030
3,2.5,5100,523706.625,5.144252874,2030
3,1.75,6050,256034.35,2.120114943,1650
2,1,3642,381723.94,3.297126437,2020
4,1.75,5990,419896.334,4.224712644,1260
2,1,4200,239275.738,3.297126437,1000
3,1.5,6681,279310.2,2.118390805,1810
2,1,4040,197961.1043,3.459770115,960
4,2,5556,180620.596,1.920114943,1760
5,3.5,6845,1005516.72,4.66954023,3740
3,2.25,4370,851896.11,4.663793103,2390
4,1,6890,390987.7283,3.193678161,1530
3,3.5,808,488792.85,5.355747126,1370
4,1.75,6230,709866.8733,5.904022989,2570
4,2.5,4222,567930.74,5.029310345,2980
3,1,9172,214137.82,2.120114943,1380
2,2.25,1855,439448.048,4.693678161,1800
5,2.5,6499,763447.88,9.026436782,3160
4,2.75,6040,279217.0966,2.120114943,2330
3,2.5,689,586504.8683,5.355747126,1680
3,1.5,14407,311896.39,3.257471264,1140
4,1.75,8284,444568.735,3.738505747,1860
4,2.25,13495,1163792.5,9.026436782,3300
2,2.25,1855,504620.428,4.693678161,1800
3,3,9857,1396551,5.429885057,3110
3,1,4240,395689.45,4.668390805,1000
3,2.5,1099.666667,395689.45,4.427011494,1480
3,1,10993,191746.4523,2.116666667,970
4,2.5,31377,585611.0757,5.029310345,2540
3,1,12450,320275.696,4.32816092,1150
3,3.5,823.3333333,319344.662,4.590224138,1130
4,2.5,8179.5,228103.33,2.118390805,1921
3,3.25,704.3333333,560482.468,4.590224138,1460
3,2.5,1197,600516.93,5.355747126,1900
4,3.5,4265,1580895.732,6.934482759,3950
4,2.5,3684,353792.92,2.120114943,3120
3,1.75,7880,407792.892,3.732758621,1780
2,2,4499,446849.7683,5.029310345,1510
5,2.25,7300,493448.02,4.693678161,2720
3,2.5,6102,278286.0626,2.348275862,1830
3,2.5,3023,334241.206,3.90862069,1450
4,2.25,6650,404999.79,2.486781609,2730
3,1.75,7830,511603.183,3.738505747,1620
3,2.5,2685,297930.88,3.12816092,1590
3,2.25,175431.3333,302586.05,2.50862069,1480
3,2,6470,240672.289,2.65,1460
3,1,6530,285827.438,2.681034483,770
3,2.25,8352,389358.4188,2.116666667,2240
4,2.5,13439,619137.61,3.329310345,2480
3,1,7800,237879.187,2.051724138,1350
3,1.75,6718,323534.315,3.329310345,1620
4,1.75,6440,242068.84,2.120114943,1960
3,2.25,2401.333333,579103.148,4.637931034,1550
3,1,3393.666667,526034.21,3.459770115,1610
3,2.5,4275,349137.75,2.936781609,1770
3,2.5,53756,799758.206,2.418390805,2920
3,1.5,7568,323534.315,3.323563218,1180
3,1,8174,251379.18,3.298850575,1480
2,2.5,10352,929320.8974,5.809195402,3010
3,2.25,8760,498941.1206,4.693678161,1880
3,1,6950,214137.82,2.681034483,1250
3,1.75,20875,190447.6599,2.348275862,1260
3,2,6320,710378.942,5.429885057,1360
2,2.75,31295,604241.066,3.406321839,2090
4,2.5,3740,399320.4826,2.65,2820
4,2.5,6585,632172.086,4.66954023,3080
3,1.75,17795,228103.33,2.214367816,1670
3,1.75,5940,176896.46,2.174712644,1270
3,2.5,4330,293229.1583,2.65,1690
3,1,7032,383120.491,3.298850575,1130
4,2.5,7314,302586.05,2.681034483,2090
3,2,9500,409654.96,5.809195402,1800
3,1.5,1281,177361.977,4.063218391,1110
2,1,4300,604241.066,4.668390805,1280
3,1.75,6300,358448.09,4.66954023,1200
3,2,4916.333333,698275.5,5.355747126,1760
3,2.5,4233,498987.6723,3.90862069,2370
3,1,8873.333333,365430.845,3.995402299,1390
3,2.5,4634,437585.98,3.90862069,2480
3,1,6770,186206.8,3.193678161,930
3,2.75,3890,372413.6,3.19137931,2220
3,1.75,8170,251379.18,2.418390805,2840
5,2.5,12635,1594628.484,15.99712644,2660
4,2,5550,274655.03,3.298850575,1650
3,1.5,1248,172241.29,2.344827586,1200
5,1,17266.66667,577241.08,4.149425287,2230
2,2.25,1049,508344.564,4.476436782,1530
4,2.5,5790,700137.568,3.297126437,2570
4,3.25,8770,519516.972,3.12816092,3160
4,3,34497,412448.062,2.348275862,2620
3,1.5,437.6666667,386379.11,4.590224138,1220
3,2.5,5655,246724.01,1.750574713,1890
3,1.5,3769,712241.01,4.476436782,1500
4,2.75,7560,307231.9097,2.214367816,2420
2,1,3813,343551.546,3.459770115,1320
4,2,6160,328189.485,3.298850575,1970
2,1,2340,242068.84,3.297126437,690
4,2.5,5945,567930.74,4.427011494,2110
5,1.75,3630,591206.59,4.668390805,2240
4,2,6706,489723.884,4.693678161,1610
4,3,22841,923120.211,4.32816092,3820
2,3,882,406861.858,4.149425287,1460
4,2.5,3604,290342.9529,2.418390805,1890
3,2.5,2940,721551.35,3.459770115,3020
4,2.5,6344,316551.56,2.116666667,1910
2,1,4420,245141.2522,3.297126437,900
3,1,6494,283965.37,3.732758621,910
4,2.75,9416,365430.845,2.418390805,2400
4,2.5,14369,442241.15,3.442528736,2040
3,3.5,898,518585.938,4.476436782,1710
3,1,9130,344436.0283,3.257471264,2430
4,2.5,3881,341689.478,2.65,2960
5,2.5,6400,637758.29,4.693678161,1900
4,2.5,38466,1736378.41,8.884482759,2950
3,1.5,16420,182482.664,2.118390805,1000
5,2.75,12620,1024137.4,9.026436782,2830
4,2.5,6737,267160.2063,2.118390805,2080
4,2.5,7007,339892.5824,2.174712644,2506
4,3,5655,264413.656,2.348275862,2040
3,1.5,6130,181551.63,2.486781609,1430
3,1.75,37796,544654.89,4.927011494,1790
3,1.5,10032,173032.6689,2.051724138,1630
3,1.75,10880,553965.23,3.193678161,2220
3,2.5,210074,664665.1726,2.65,3370
3,1.75,6996,472965.272,4.66954023,1800
3,2.5,33985,572585.91,4.927011494,2980
4,2.5,9874,977585.7,3.329310345,4080
5,2.5,4991,241952.4608,2.65,2200
4,3,3386.666667,1148895.956,6.934482759,2660
3,1.75,13101,302586.05,2.174712644,1840
4,1.75,9590,209482.65,1.750574713,1420
3,2.5,2205,512068.7,4.427011494,1740
5,2.25,7420,244396.425,1.920114943,1950
3,2.5,913,242068.84,2.344827586,1770
4,1,3433.333333,674999.65,4.668390805,1600
4,3.5,3626,479482.51,2.65,3400
4,3.5,2365,1233620.05,4.668390805,2170
4,2.25,6054,609827.27,4.66954023,2420
4,2.5,6295,553965.23,4.66954023,2330
4,2.75,5160,563275.57,4.149425287,1670
4,2.5,9430,958965.02,8.884482759,2620
3,1,3850,200311.9651,2.418390805,920
3,1,6591,253660.2133,2.051724138,1350
2,2.25,1116,311896.39,2.936781609,1420
2,1,6100,113586.148,3.459770115,740
3,2.5,996,791378.9,5.429885057,2340
4,1.75,9750,246724.01,2.49137931,1970
4,2,3570,218792.99,3.297126437,1540
3,2.5,1204,512068.7,4.427011494,2010
3,1.75,5630,576403.1494,5.429885057,1870
4,2.75,7343,903102.98,5.144252874,3980
4,1.75,4380,547447.992,4.320689655,2170
2,1,7830,184810.249,2.120114943,1050
3,1,6990,236482.636,3.12816092,1010
